Date,BTC-open,BTC-high,BTC-low,BTC-close,BTC-vol,BTC-marcap,ETH-open,ETH-high,ETH-low,ETH-close,ETH-vol,ETH-marcap
7-Dec-19,"7,547.27","7,589.95","7,525.71","7,556.24","15,453,520,564","136,686,769,529",149.2,149.8,148.37,148.77,"5,911,233,284","16,191,247,024"
6-Dec-19,"7,450.56","7,547.00","7,392.18","7,547.00","18,104,466,307","136,504,883,935",149.4,149.67,147.61,149.19,"6,458,766,441","16,235,876,301"
5-Dec-19,"7,253.24","7,743.43","7,232.68","7,448.31","18,816,085,231","134,706,455,048",146.69,153.16,145.46,149.25,"6,745,910,228","16,240,052,430"
4-Dec-19,"7,320.13","7,539.78","7,170.92","7,252.03","21,664,240,918","131,143,073,943",147.92,150.68,145,146.75,"7,865,937,094","15,966,157,442"
3-Dec-19,"7,323.98","7,418.86","7,229.36","7,320.15","14,797,485,769","132,359,942,301",149.06,150.31,146,147.96,"6,204,379,850","16,095,928,402"
2-Dec-19,"7,424.04","7,474.82","7,233.40","7,321.99","17,082,040,706","132,378,982,377",151.18,152.12,147.61,149.06,"6,670,561,362","16,214,125,032"
1-Dec-19,"7,571.62","7,571.62","7,291.34","7,424.29","18,720,708,479","134,215,145,410",152.49,152.49,147.07,151.19,"7,102,780,298","16,443,650,814"
30-Nov-19,"7,764.06","7,836.10","7,515.85","7,569.63","17,158,194,786","136,829,391,049",155.29,156.69,151.23,152.54,"6,565,950,868","16,589,132,426"
29-Nov-19,"7,466.73","7,781.18","7,460.76","7,761.24","19,709,695,456","140,280,108,521",151.77,156.85,151.46,155.3,"7,503,898,278","16,887,922,522"
28-Nov-19,"7,536.82","7,730.07","7,454.12","7,463.11","19,050,116,751","134,879,411,013",153.07,156.61,151.09,151.72,"7,346,531,960","16,496,129,470"
27-Nov-19,"7,220.88","7,619.69","6,974.17","7,531.66","23,991,412,764","136,102,712,894",148.4,154.89,143.53,153.01,"8,778,095,308","16,634,910,472"
26-Nov-19,"7,145.16","7,320.23","7,098.57","7,218.37","21,129,505,542","130,429,018,720",146.4,150,145.22,148.97,"7,648,516,297","16,193,326,033"
25-Nov-19,"7,039.98","7,319.86","6,617.17","7,146.13","42,685,231,262","129,112,952,930",142.7,150.21,133.8,146.48,"10,962,753,356","15,921,080,564"
24-Nov-19,"7,398.63","7,408.58","7,029.29","7,047.92","30,433,517,289","127,327,398,565",153.43,153.97,142.83,142.83,"7,782,769,098","15,523,459,920"
23-Nov-19,"7,296.16","7,442.26","7,151.42","7,397.80","21,008,924,418","133,636,205,957",150.21,154.1,147.6,153.42,"8,289,198,330","16,671,705,910"
22-Nov-19,"7,643.57","7,697.38","6,936.71","7,296.58","34,242,315,785","131,791,783,672",161.51,163.03,142.34,150.27,"12,020,749,863","16,327,536,038"
21-Nov-19,"8,023.64","8,110.10","7,597.38","7,642.75","22,514,243,371","138,031,885,379",175.67,176.21,159.37,161.46,"8,546,371,325","17,541,867,626"
20-Nov-19,"8,203.61","8,237.24","8,010.51","8,027.27","20,764,300,437","144,962,727,398",177.42,178.99,175.29,175.7,"7,205,785,149","19,086,228,092"
19-Nov-19,"8,305.13","8,408.52","8,099.96","8,206.15","21,083,613,816","148,178,376,843",180.5,182.53,175.2,177.46,"7,536,699,743","19,274,876,583"
18-Nov-19,"8,573.98","8,653.28","8,273.57","8,309.29","21,579,470,673","150,025,712,267",185.04,186.93,179.18,180.56,"7,787,662,111","19,609,782,345"
17-Nov-19,"8,549.47","8,727.79","8,500.97","8,577.98","18,668,638,897","154,861,842,425",183.35,188.19,182.34,185.12,"7,364,325,471","20,102,654,601"
16-Nov-19,"8,491.17","8,592.00","8,473.97","8,550.76","16,495,389,808","154,354,054,194",180.5,184.16,179.99,183.35,"6,789,888,120","19,908,020,821"
15-Nov-19,"8,705.71","8,730.87","8,484.84","8,491.99","21,796,856,471","153,277,483,626",186.06,186.25,179.38,180.52,"8,815,678,477","19,598,770,324"
14-Nov-19,"8,811.94","8,826.94","8,692.55","8,708.10","19,084,739,975","157,160,974,644",188.27,188.63,184.99,186,"7,872,664,470","20,191,206,220"
13-Nov-19,"8,812.03","8,836.84","8,761.65","8,808.26","17,545,755,405","158,949,942,842",186.94,189.33,185.94,188.26,"7,343,173,596","20,434,064,781"
12-Nov-19,"8,759.75","8,853.77","8,685.43","8,815.66","20,309,769,107","159,068,712,900",185.56,187.95,184.19,186.84,"7,792,186,666","20,278,071,676"
11-Nov-19,"9,056.92","9,081.28","8,700.61","8,757.79","20,265,510,765","158,009,772,437",189.5,190.34,185.09,185.49,"7,877,424,106","20,128,792,760"
10-Nov-19,"8,812.49","9,103.83","8,806.16","9,055.53","20,587,919,881","163,364,406,732",184.94,190.92,184.69,189.48,"8,752,784,211","20,559,121,065"
9-Nov-19,"8,809.47","8,891.82","8,793.16","8,813.58","17,578,630,606","158,981,489,715",184.31,185.84,183.9,185.03,"7,277,418,704","20,074,095,541"
8-Nov-19,"9,265.37","9,272.76","8,775.53","8,804.88","24,333,037,836","158,808,570,729",187.92,188.82,182.54,184.21,"9,176,780,911","19,983,058,356"
7-Nov-19,"9,352.39","9,368.48","9,202.35","9,267.56","22,700,383,839","167,138,722,904",191.5,191.86,186.57,187.98,"9,081,247,799","20,389,037,934"
6-Nov-19,"9,340.86","9,423.24","9,305.91","9,360.88","23,133,895,765","168,806,151,583",189.11,193.55,188.67,191.59,"10,156,458,684","20,778,894,603"
5-Nov-19,"9,413.00","9,457.42","9,256.93","9,342.53","26,198,609,048","168,459,778,835",186.31,191.26,184.33,189.3,"10,024,177,342","20,528,094,420"
4-Nov-19,"9,235.61","9,505.05","9,191.49","9,412.61","26,170,255,634","169,706,332,936",182.32,188.02,181.82,186.36,"10,551,917,945","20,205,859,402"
3-Nov-19,"9,324.79","9,379.81","9,141.25","9,235.35","21,132,220,847","166,495,319,475",183.99,185.02,179.82,182.43,"8,760,247,744","19,777,347,724"
2-Nov-19,"9,259.78","9,377.49","9,249.59","9,324.72","21,242,676,385","168,090,392,935",184.02,185.71,182.8,183.93,"8,087,991,830","19,937,622,287"
1-Nov-19,"9,193.99","9,275.66","9,132.05","9,261.10","24,324,691,031","166,928,044,164",183.8,185.06,181.09,183.97,"9,145,611,130","19,940,014,311"
31-Oct-19,"9,202.46","9,383.16","9,028.72","9,199.58","26,583,653,947","165,804,227,835",184.8,188.75,180.07,183.97,"9,607,939,606","19,937,256,794"
30-Oct-19,"9,422.46","9,426.87","9,085.37","9,205.73","27,706,531,577","165,899,500,650",190.34,191.11,181.55,184.69,"10,484,902,804","20,013,431,227"
29-Oct-19,"9,248.44","9,516.18","9,232.65","9,427.69","28,426,779,937","169,883,866,262",182.67,191.85,182.36,190.34,"10,622,761,958","20,623,205,054"
28-Oct-19,"9,565.10","9,805.12","9,256.15","9,256.15","30,948,255,332","166,777,392,742",184.4,187.88,180.25,182.66,"10,406,734,124","19,788,729,316"
27-Oct-19,"9,241.71","9,749.53","9,112.54","9,551.71","32,593,129,501","172,087,039,875",179.93,188.16,177.68,184.24,"10,815,941,952","19,957,408,085"
26-Oct-19,"8,667.58","10,021.74","8,662.62","9,244.97","44,496,255,609","166,547,360,782",181.67,195.94,176.13,179.84,"13,831,784,986","19,477,741,705"
25-Oct-19,"7,490.70","8,691.54","7,479.98","8,660.70","28,705,065,488","156,006,603,607",162.19,183,161.97,181.52,"10,358,594,018","19,658,140,299"
24-Oct-19,"7,509.73","7,532.87","7,446.99","7,493.49","16,268,708,849","134,968,410,276",162.51,164.15,160.89,162.17,"7,300,917,537","17,560,021,218"
23-Oct-19,"8,076.23","8,093.00","7,469.32","7,514.67","21,942,878,958","135,337,364,282",172.26,172.42,157.46,162.4,"9,624,925,919","17,583,244,177"
22-Oct-19,"8,243.40","8,296.65","8,074.46","8,078.20","16,803,377,857","145,469,660,005",174.91,175.65,172.27,172.3,"6,990,951,966","18,652,588,580"
21-Oct-19,"8,225.12","8,296.69","8,196.42","8,243.72","15,868,748,866","148,432,733,155",175.52,177.74,173.29,174.92,"6,815,820,627","18,933,882,640"
20-Oct-19,"7,997.81","8,281.82","7,949.44","8,222.08","15,504,249,442","148,026,597,064",172.97,176.72,171.21,175.53,"6,801,091,120","18,997,957,789"
19-Oct-19,"7,973.80","8,082.63","7,944.78","7,988.56","13,797,825,640","143,808,163,807",173.65,175.61,172.22,172.91,"6,551,453,871","18,711,940,303"
18-Oct-19,"8,100.93","8,138.41","7,902.16","7,973.21","15,651,592,610","143,517,630,376",177.99,178.18,171.01,173.62,"7,566,257,807","18,786,275,035"
17-Oct-19,"8,047.81","8,134.83","8,000.94","8,103.91","14,313,052,244","145,853,994,298",175.91,178.9,174.57,178.03,"6,737,237,423","19,260,755,682"
16-Oct-19,"8,204.67","8,216.81","7,985.09","8,047.53","16,071,646,996","144,823,993,562",181.34,181.67,174.06,176.01,"7,691,244,590","19,040,429,002"
15-Oct-19,"8,373.46","8,410.71","8,182.71","8,205.37","15,220,412,632","147,650,082,215",186.98,187.76,179.46,181.41,"7,731,456,579","19,621,350,993"
14-Oct-19,"8,320.83","8,390.21","8,284.13","8,374.69","15,151,387,859","150,680,499,056",182.03,187.3,181.66,186.96,"7,276,520,699","20,219,637,357"
13-Oct-19,"8,336.90","8,470.99","8,276.61","8,321.01","13,808,286,059","149,700,817,939",180.86,185.08,180.32,182.08,"6,733,182,273","19,688,808,994"
12-Oct-19,"8,315.66","8,415.24","8,313.34","8,336.56","14,532,641,605","149,965,767,624",182.53,186.3,179.98,180.83,"7,494,328,840","19,551,368,532"
11-Oct-19,"8,585.26","8,721.78","8,316.18","8,321.76","19,604,381,101","149,685,618,275",191.8,195.32,181.66,182.57,"9,128,522,970","19,737,401,838"
10-Oct-19,"8,585.28","8,625.27","8,471.93","8,586.47","17,618,660,671","154,430,515,160",193.19,193.9,188.31,191.66,"8,375,913,276","20,717,535,747"
9-Oct-19,"8,229.84","8,627.71","8,169.30","8,595.74","19,384,942,333","154,579,656,110",182.04,194.3,180.67,193.29,"9,088,122,101","20,891,536,595"
8-Oct-19,"8,246.85","8,332.72","8,185.76","8,228.78","15,592,264,032","147,966,069,982",181.11,184.36,179.13,182.02,"7,466,282,780","19,670,825,764"
7-Oct-19,"7,989.12","8,308.45","7,905.77","8,245.62","18,009,742,607","148,252,589,805",172.94,182.36,171.53,181.19,"7,844,316,834","19,578,142,143"
6-Oct-19,"8,149.88","8,161.41","7,958.85","7,988.16","13,160,830,305","143,607,672,862",176.36,177.36,171.3,173.06,"5,852,890,674","18,697,637,484"
5-Oct-19,"8,210.15","8,215.53","8,071.12","8,151.50","12,200,497,197","146,529,229,668",176.95,177.71,173.07,176.35,"5,837,211,771","19,050,956,367"
4-Oct-19,"8,259.49","8,260.06","8,151.24","8,205.94","13,139,456,229","147,491,804,056",175.24,178.55,173.56,176.99,"6,248,928,449","19,116,991,692"
3-Oct-19,"8,390.77","8,414.23","8,146.44","8,259.99","13,668,823,409","148,448,162,840",180.7,180.8,172.6,175.2,"6,381,403,725","18,921,747,814"
2-Oct-19,"8,344.21","8,393.04","8,227.70","8,393.04","13,125,712,443","150,823,797,662",177.22,180.83,175.33,180.71,"6,335,595,250","19,514,521,236"
1-Oct-19,"8,299.72","8,497.69","8,232.68","8,343.28","15,305,343,413","149,913,972,768",180.21,185.05,175.81,177.34,"7,676,276,225","19,148,222,892"
30-Sep-19,"8,104.23","8,314.23","7,830.76","8,293.87","17,115,474,183","149,011,567,415",170.46,179.87,167.04,179.87,"7,552,915,148","19,419,149,343"
29-Sep-19,"8,246.04","8,261.71","7,990.50","8,104.19","13,034,629,109","145,590,374,681",174.61,175.21,167,170.5,"6,497,088,199","18,405,401,315"
28-Sep-19,"8,251.27","8,285.62","8,125.43","8,245.92","14,141,152,736","148,122,503,616",174.68,175.78,170.77,174.57,"6,895,423,445","18,842,313,324"
27-Sep-19,"8,113.10","8,271.52","7,965.92","8,251.85","16,408,941,156","148,212,635,834",166.65,175.61,163.21,174.71,"7,909,313,625","18,854,855,889"
26-Sep-19,"8,487.67","8,515.69","7,895.63","8,118.97","19,258,205,289","145,812,492,488",170.76,171.69,157.13,166.73,"7,848,286,154","17,991,000,062"
25-Sep-19,"8,603.43","8,744.83","8,325.40","8,486.99","21,744,728,353","152,404,005,091",168.13,174.72,164.91,170.89,"9,766,632,018","18,438,188,568"
24-Sep-19,"9,729.32","9,804.32","8,370.80","8,620.57","25,002,886,689","154,785,821,876",201.84,203.5,162.73,168.11,"11,757,739,233","18,135,747,380"
23-Sep-19,"10,067.96","10,074.24","9,727.14","9,729.32","15,144,925,408","174,674,558,023",211.71,211.84,201.89,201.92,"7,494,673,136","21,780,534,855"
22-Sep-19,"10,024.12","10,074.44","9,922.53","10,070.39","13,199,651,698","180,784,051,699",215.49,216.09,207.64,211.55,"7,812,854,576","22,815,755,536"
21-Sep-19,"10,183.65","10,188.10","10,000.71","10,019.72","13,425,266,806","179,853,287,294",217.9,220.96,215,215.52,"7,743,309,778","23,241,121,351"
20-Sep-19,"10,266.32","10,285.87","10,132.19","10,181.64","14,734,189,639","182,738,947,696",221.07,221.6,215.16,218.05,"8,027,974,273","23,511,410,671"
19-Sep-19,"10,200.50","10,295.67","9,851.69","10,266.41","19,937,691,247","184,240,949,577",211.25,222.87,204.69,221.28,"10,620,070,913","23,856,751,722"
18-Sep-19,"10,247.80","10,275.93","10,191.47","10,198.25","16,169,268,880","182,998,899,156",208.05,216.71,208.05,211.39,"9,194,634,557","22,787,891,774"
17-Sep-19,"10,281.51","10,296.77","10,199.74","10,241.27","15,304,603,363","183,748,515,828",197.11,213.73,196.72,208.61,"10,232,590,812","22,484,889,435"
16-Sep-19,"10,347.22","10,386.87","10,189.74","10,276.79","15,160,167,779","184,366,827,555",189.69,198.2,189.69,197.11,"8,242,029,488","21,243,167,877"
15-Sep-19,"10,356.47","10,387.03","10,313.09","10,347.71","12,043,433,567","185,618,174,384",188.07,190.4,186.45,189.79,"6,222,874,780","20,451,239,362"
14-Sep-19,"10,345.40","10,422.13","10,291.69","10,358.05","13,468,713,124","185,784,300,332",181.32,188.45,180.37,188.11,"6,500,686,511","20,267,272,633"
13-Sep-19,"10,415.36","10,441.49","10,226.60","10,360.55","14,109,864,675","185,809,163,035",180.98,181.5,178.58,181.11,"5,955,041,237","19,511,050,764"
12-Sep-19,"10,176.82","10,442.25","10,099.24","10,410.13","15,323,563,925","186,678,943,059",178.8,182,177.85,181.02,"5,838,605,477","19,498,542,852"
11-Sep-19,"10,123.03","10,215.95","9,980.78","10,178.37","15,428,063,426","182,502,788,242",179.84,181.76,176.5,178.73,"7,157,139,035","19,249,367,782"
10-Sep-19,"10,336.41","10,394.35","10,020.57","10,115.98","14,906,809,639","181,360,731,383",181.21,184.06,178.12,179.79,"6,291,476,772","19,361,276,593"
9-Sep-19,"10,443.23","10,450.31","10,144.93","10,334.97","17,595,943,368","185,263,578,990",181.36,184.15,177.42,181.15,"7,232,938,985","19,505,534,124"
8-Sep-19,"10,518.11","10,595.64","10,409.09","10,441.28","13,670,567,493","187,150,078,007",178.28,182.98,178.14,181.36,"6,472,677,266","19,525,276,831"
7-Sep-19,"10,353.93","10,558.67","10,348.92","10,517.25","15,307,366,476","188,488,525,926",169.96,180.85,169.44,178.26,"6,791,531,342","19,189,873,689"
6-Sep-19,"10,578.20","10,898.76","10,292.30","10,353.30","19,536,574,783","185,530,405,363",174.17,177.72,168.34,169.96,"6,797,611,878","18,293,376,881"
5-Sep-19,"10,588.18","10,627.27","10,516.42","10,575.53","14,551,239,508","189,492,405,383",175.97,176.16,171.75,174.22,"5,589,476,516","18,749,645,579"
4-Sep-19,"10,621.18","10,762.64","10,434.71","10,594.49","16,742,664,769","189,810,010,608",179.49,180.14,175.33,175.99,"5,938,120,494","18,938,360,723"
3-Sep-19,"10,345.73","10,736.10","10,308.55","10,623.54","19,384,917,989","190,312,487,956",178.36,182.35,175.97,179.5,"6,962,728,938","19,313,265,198"
2-Sep-19,"9,757.47","10,396.59","9,730.65","10,346.76","17,248,102,294","185,333,114,163",171.7,180.15,170.45,178.35,"6,503,447,137","19,186,913,439"
1-Sep-19,"9,630.59","9,796.76","9,582.94","9,757.97","11,445,355,859","174,768,292,883",172.46,173.7,169.53,171.63,"5,554,799,576","18,461,846,968"
31-Aug-19,"9,597.54","9,673.22","9,531.80","9,630.66","11,454,806,419","172,470,743,516",168.89,174.32,167.8,172.47,"5,830,212,249","18,549,906,272"
30-Aug-19,"9,514.84","9,656.12","9,428.30","9,598.17","13,595,263,986","171,869,216,524",169.49,170.77,167.07,168.83,"5,776,520,220","18,156,660,601"
29-Aug-19,"9,756.79","9,756.79","9,421.63","9,510.20","17,045,878,501","170,274,910,132",173.96,174,167.17,169.52,"7,129,569,083","18,227,677,831"
28-Aug-19,"10,203.43","10,279.37","9,716.66","9,754.42","17,603,790,323","174,627,460,400",187.5,187.93,172.19,173.89,"6,696,604,087","18,695,530,287"
27-Aug-19,"10,372.83","10,381.33","10,087.30","10,185.50","14,762,609,503","182,325,540,955",188.95,188.96,185.47,187.52,"6,042,327,402","20,158,029,984"
26-Aug-19,"10,126.30","10,512.33","10,126.30","10,370.82","18,438,654,080","185,625,235,889",186.74,193.44,186.74,188.93,"7,207,986,636","20,307,338,403"
25-Aug-19,"10,160.74","10,304.62","10,008.79","10,138.52","14,153,856,610","181,450,186,164",191.23,192.16,184.96,186.84,"5,826,017,143","20,080,495,261"
24-Aug-19,"10,407.64","10,418.02","9,982.30","10,159.96","15,451,030,650","181,813,631,752",194.67,194.78,187.63,191.29,"6,249,737,982","20,555,802,874"
23-Aug-19,"10,136.31","10,442.44","10,078.19","10,407.97","15,627,023,886","186,231,409,722",191.11,195.91,189.56,194.71,"6,658,162,377","20,920,364,879"
22-Aug-19,"10,142.52","10,233.00","9,831.46","10,131.06","17,097,508,856","181,257,125,783",186.94,194.42,183.38,191.33,"7,569,043,874","20,555,295,233"
21-Aug-19,"10,764.57","10,798.73","9,962.72","10,138.05","19,473,084,768","181,364,502,142",196.62,197.03,182.69,186.89,"7,775,772,700","20,075,644,245"
20-Aug-19,"10,916.35","10,947.04","10,618.96","10,763.23","15,053,082,175","192,530,283,565",202.81,203.02,195.62,196.57,"6,408,417,610","21,112,106,339"
19-Aug-19,"10,350.28","10,916.05","10,313.20","10,916.05","16,038,264,603","195,243,306,008",194.56,203.56,193.11,203.09,"6,145,148,692","21,810,324,618"
18-Aug-19,"10,233.01","10,487.07","10,119.09","10,345.81","12,999,813,869","185,022,920,955",185.84,197.52,183.69,194.49,"5,969,012,024","20,884,307,088"
17-Aug-19,"10,358.72","10,452.62","10,086.70","10,231.74","13,778,035,685","182,966,857,173",185.53,186.7,182.59,185.69,"5,512,696,513","19,936,235,953"
16-Aug-19,"10,319.42","10,524.35","9,855.48","10,374.34","20,228,207,096","185,500,055,339",188.64,188.91,180.38,185.44,"7,133,915,837","19,907,120,204"
15-Aug-19,"10,038.42","10,437.41","9,675.32","10,311.55","22,899,115,082","184,357,666,577",186.68,189.46,178.14,188.5,"8,197,244,441","20,233,249,251"
14-Aug-19,"10,889.49","10,889.56","10,028.14","10,051.70","19,990,838,300","179,692,803,424",208.6,209.07,186.33,186.61,"7,444,456,154","20,027,397,541"
13-Aug-19,"11,385.05","11,420.05","10,830.33","10,895.83","16,681,503,537","194,762,696,644",211.34,211.38,205.42,208.71,"5,946,313,205","22,396,531,009"
12-Aug-19,"11,528.19","11,528.19","11,320.95","11,382.62","13,647,198,229","203,441,494,985",216.06,216.14,210.95,211.29,"5,674,315,559","22,670,420,643"
11-Aug-19,"11,349.74","11,523.58","11,248.29","11,523.58","15,774,371,518","205,941,632,235",206.73,216.6,206.51,216.09,"6,440,605,605","23,183,002,869"
10-Aug-19,"11,861.56","11,915.66","11,323.90","11,354.02","18,125,355,447","202,890,020,455",210.53,213.73,203.79,206.73,"6,584,748,527","22,176,113,561"
9-Aug-19,"11,953.47","11,970.46","11,709.75","11,862.94","18,339,989,960","211,961,319,133",220.91,221.36,208.25,210.49,"6,964,818,795","22,576,055,651"
8-Aug-19,"11,954.04","11,979.42","11,556.17","11,966.41","19,481,591,730","213,788,089,212",226.52,226.77,216.52,220.94,"6,713,525,644","23,694,202,562"
7-Aug-19,"11,476.19","12,036.99","11,433.70","11,941.97","22,194,988,641","213,330,426,789",225.93,229.66,222.78,226.39,"7,020,342,210","24,275,514,217"
6-Aug-19,"11,811.55","12,273.82","11,290.73","11,478.17","23,635,107,660","205,023,347,814",234.25,239.12,223.55,226.02,"7,647,742,672","24,232,708,406"
5-Aug-19,"10,960.74","11,895.09","10,960.74","11,805.65","23,875,988,832","210,848,822,060",222.65,235.64,222.6,234.22,"7,765,060,287","25,108,076,876"
4-Aug-19,"10,821.63","11,009.21","10,620.28","10,970.18","16,530,894,787","195,907,875,403",222.58,224.23,218.49,222.67,"5,238,542,572","23,867,371,249"
3-Aug-19,"10,519.28","10,946.78","10,503.50","10,821.73","15,352,685,061","193,233,960,601",217.9,224.62,217.33,222.49,"5,697,798,687","23,845,116,864"
2-Aug-19,"10,402.04","10,657.95","10,371.01","10,518.17","17,489,094,082","187,791,090,996",217.88,222.18,215.98,217.87,"6,159,440,229","23,347,127,327"
1-Aug-19,"10,077.44","10,446.92","9,922.02","10,399.67","17,165,337,858","185,653,203,391",218.55,218.81,212.91,217.81,"5,965,442,642","23,337,361,749"
31-Jul-19,"9,604.05","10,085.63","9,598.10","10,085.63","16,631,520,648","180,028,959,603",210.49,218.65,210.44,218.65,"6,003,828,340","23,425,015,630"
30-Jul-19,"9,522.33","9,701.76","9,437.34","9,607.42","13,829,811,132","171,472,452,506",211.34,213.61,206.87,210.52,"5,489,918,859","22,551,013,736"
29-Jul-19,"9,548.18","9,681.65","9,472.95","9,519.15","13,791,445,323","169,880,343,827",211.12,213.93,208.76,211.27,"5,485,190,664","22,627,969,069"
28-Jul-19,"9,491.63","9,575.55","9,252.30","9,552.86","13,738,687,093","170,461,958,074",207.41,212.04,202.25,211.19,"5,504,887,934","22,616,386,468"
27-Jul-19,"9,871.16","10,167.32","9,411.52","9,477.68","16,817,809,536","169,099,540,423",219.62,223.52,204.9,207.41,"6,257,703,908","22,208,955,063"
26-Jul-19,"9,913.13","9,916.52","9,717.98","9,870.30","14,495,714,483","176,085,968,354",219.63,220.24,214.13,219.63,"5,729,852,178","23,514,586,698"
25-Jul-19,"9,809.10","10,154.25","9,773.96","9,911.84","15,821,952,090","176,806,451,137",216.97,224.25,216.14,219.62,"6,731,281,160","23,510,336,984"
24-Jul-19,"9,887.73","9,908.80","9,614.31","9,811.93","17,398,734,322","175,005,760,794",212.55,217.54,203.89,217.05,"7,168,982,843","23,232,101,232"
23-Jul-19,"10,346.75","10,346.75","9,883.60","9,900.77","17,851,916,995","176,572,890,702",217.57,218.52,209.64,212.73,"6,976,091,534","22,767,023,810"
22-Jul-19,"10,596.95","10,651.79","10,154.92","10,343.11","16,334,414,913","184,443,440,748",225.7,226.86,213.45,217.56,"6,338,843,919","23,281,138,563"
21-Jul-19,"10,777.53","10,841.89","10,389.60","10,599.11","17,130,580,467","188,987,475,962",229.17,229.86,219.03,225.63,"6,685,082,868","24,141,704,293"
20-Jul-19,"10,525.82","11,048.66","10,451.28","10,767.14","20,206,615,155","191,963,691,255",221.41,234.2,221.19,229.12,"7,976,245,988","24,511,869,214"
19-Jul-19,"10,653.96","10,716.98","10,229.63","10,530.73","20,727,426,310","187,725,578,628",226.66,226.94,215.84,221.33,"7,606,433,131","23,675,884,534"
18-Jul-19,"9,698.50","10,736.84","9,376.80","10,666.48","25,187,024,648","190,129,918,121",211.44,229.24,208.04,226.57,"9,327,816,059","24,232,572,603"
17-Jul-19,"9,471.21","9,963.13","9,163.13","9,693.80","24,569,921,549","172,777,250,515",199.07,217.98,193.99,211.48,"9,387,747,640","22,616,651,114"
16-Jul-19,"10,896.65","10,996.63","9,448.11","9,477.64","24,151,199,070","168,908,640,950",229.75,234.51,197.38,199.19,"9,036,620,494","21,298,941,499"
15-Jul-19,"10,257.84","11,052.77","9,992.01","10,895.09","25,384,047,207","194,147,627,475",227.97,235.03,210.39,229.78,"9,723,674,244","24,566,488,597"
14-Jul-19,"11,381.02","11,451.20","10,234.58","10,256.06","22,486,000,001","182,741,933,552",269.28,269.64,227.27,227.58,"8,578,339,386","24,328,422,207"
13-Jul-19,"11,813.13","11,841.96","10,908.48","11,392.38","21,042,616,384","202,968,191,001",276.29,276.69,263.07,269.46,"6,716,829,429","28,801,816,023"
12-Jul-19,"11,354.30","11,905.49","11,179.14","11,815.99","23,534,692,797","210,494,417,832",268.69,278.86,268,276.28,"8,148,936,015","29,526,802,979"
11-Jul-19,"12,139.71","12,144.62","11,158.92","11,358.66","28,595,327,690","202,324,174,692",289.95,290.02,266.09,268.7,"10,216,287,022","28,713,849,048"
10-Jul-19,"12,571.54","13,129.53","11,710.98","12,156.51","33,627,574,244","216,515,999,522",308.85,313.07,285.57,290,"11,679,985,167","30,985,827,113"
9-Jul-19,"12,284.33","12,779.13","12,233.26","12,573.81","28,167,921,523","223,928,128,583",313.33,318.22,305.29,308.88,"10,055,159,803","32,998,749,928"
8-Jul-19,"11,446.60","12,345.83","11,393.37","12,285.96","23,482,551,458","218,778,355,444",305.73,314.27,303.5,313.25,"9,078,905,628","33,461,369,498"
7-Jul-19,"11,217.62","11,541.62","11,148.80","11,450.85","19,369,044,277","203,881,891,346",287.6,310.14,286.11,305.7,"8,119,724,981","32,650,611,906"
6-Jul-19,"10,982.54","11,620.97","10,982.54","11,208.55","21,092,024,306","199,546,110,914",287.89,295.99,286.67,287.55,"7,674,615,025","30,707,785,756"
5-Jul-19,"11,203.10","11,395.66","10,874.96","10,978.46","23,838,480,210","195,424,678,267",284.38,293.92,282.69,288,"8,723,493,015","30,751,916,427"
4-Jul-19,"11,972.72","12,006.08","11,166.57","11,215.44","25,920,294,033","199,617,404,432",303.03,303.96,282.77,284.52,"8,403,513,106","30,377,082,394"
3-Jul-19,"10,818.16","11,968.08","10,818.16","11,961.27","30,796,494,294","212,867,079,175",291.76,303.34,291.4,303.1,"9,926,711,979","32,356,299,765"
2-Jul-19,"10,588.68","10,912.19","9,737.88","10,801.68","31,015,895,223","192,206,536,806",293.54,295.66,272.6,291.6,"10,618,413,952","31,124,332,021"
1-Jul-19,"10,796.93","11,206.44","10,089.31","10,583.13","29,378,589,324","188,297,637,574",290.27,301.03,280.02,293.64,"10,292,223,948","31,338,571,563"
30-Jun-19,"11,931.99","12,178.38","10,799.01","10,817.16","27,256,473,494","192,442,065,810",319.58,322.79,290.7,290.7,"10,303,111,000","31,020,295,932"
29-Jun-19,"12,400.76","12,400.91","11,508.38","11,959.37","29,923,961,128","212,739,713,110",311.28,322.04,294.75,320.06,"10,929,374,565","34,149,263,832"
28-Jun-19,"11,162.17","12,445.18","10,914.49","12,407.33","35,087,757,766","220,681,459,666",294.14,313.03,292.94,311.23,"11,514,656,820","33,202,586,960"
27-Jun-19,"13,017.12","13,311.14","10,491.85","11,182.81","39,977,475,223","198,878,940,964",336.96,343.43,278.57,294.27,"14,038,092,503","31,389,390,615"
26-Jun-19,"11,778.58","13,796.49","11,755.60","13,016.23","45,105,733,173","231,462,117,209",317.99,361.4,315.95,336.75,"16,437,084,081","35,916,727,561"
25-Jun-19,"11,007.20","11,790.92","11,007.20","11,790.92","24,879,684,533","209,647,943,360",310.68,318.13,307.64,318.13,"9,641,764,965","33,925,713,000"
24-Jun-19,"10,853.74","11,065.90","10,610.43","11,011.10","19,271,652,365","195,762,668,679",307.72,312.33,299.56,310.42,"8,205,712,062","33,100,160,024"
